left_path,right_path,left_class,right_class,distance,cross_label
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-205-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_312_acne-205-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_273_acne-closed-comedo-12.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_55_acne-closed-comedo-003.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_134_acne-open-comedo-63.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-13.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_325_acne-closed-comedo-13.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-14.jpg,P:\SkinDiseaseDetection ML\Mild\tinea-primary-lesion-34.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-22.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_186_acne-closed-comedo-22.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-23.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_300_37.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-25.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_356_acne-closed-comedo-25.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-closed-comedo-36.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_84_acne-closed-comedo-36.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-14.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_350_acne-cystic-14.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-17.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_335_acne-cystic-17.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-18.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_305_acne-cystic-18.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-9.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_125_acne-cystic-9.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-cystic-91.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_284_acne-cystic-91.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-13.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_112_acne-excoriated-13.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-5.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_52_acne-excoriated-5.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-excoriated-6.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_16_acne-excoriated-6.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-face-1-47__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_116_acne-face-1-47__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-face-16__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_101_acne-face-16__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-face-2-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_346_acne-face-2-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-face-2-22__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_360_acne-face-2-22__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-face-24-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_176_acne-face-24-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-face-3-13__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_98_acne-face-3-13__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-face-5-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_165_acne-face-5-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-face-5-7__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_177_acne-face-5-7__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-infantile-1.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_237_acne-infantile-1.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-infantile-1.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_277_acne-infantile-1.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-mechanica-1.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_158_acne-mechanica-1.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-open-comedo-1.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_178_acne-open-comedo-1.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-open-comedo-20.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_271_acne-open-comedo-20.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-open-comedo-33.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_80_acne-open-comedo-33.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-open-comedo-34.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_239_acne-open-comedo-34.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-open-comedo-35.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_221_acne-open-comedo-35.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-open-comedo-38.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_245_acne-open-comedo-38.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-open-comedo-4.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_204_acne-open-comedo-4.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-open-comedo-4.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_252_acne-open-comedo-4.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-open-comedo-41.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_295_acne-open-comedo-41.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-open-comedo-45.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_54_acne-open-comedo-45.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-open-comedo-57.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_219_acne-open-comedo-57.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-open-comedo-59.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_143_acne-open-comedo-59.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-open-comedo-60.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_304_acne-open-comedo-60.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-open-comedo-70.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_268_acne-open-comedo-70.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-open-comedo-70.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_355_acne-open-comedo-70.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-open-comedo-71.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_241_acne-open-comedo-71.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-open-comedo-71.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_285_acne-open-comedo-71.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-open-comedo-71.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_96_acne-open-comedo-71.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-pustular-3.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_297_acne-cystic-13.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-pustular-3.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_4_acne-cystic-13.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-pustular-30.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_181_acne-pustular-30.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-pustular-48.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_163_acne-pustular-48.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-scar-2.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_105_acne-scar-2.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_acne-vulgaris-0002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_17_acne-vulgaris-0002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_103_acne-face-1-34__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_257_acne-face-1-34__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_1084_eczema-nummular-165.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_461_eczema-nummular-165.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_1115_eczema-hand-100.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_68_eczema-hand-100.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_11_perioral-dermatitis-29.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_307_aug_11_perioral-dermatitis-29.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_120_pigmentation_0_9649.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_pigmentation_0_9649.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_134_acne-open-comedo-63.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_325_acne-closed-comedo-13.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_135_acne-open-comedo-69.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_40_acne-open-comedo-69.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_146_acne-excoriated-15.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_313_acne-excoriated-15.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_146_eczema-foot-59.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_66_aug_146_eczema-foot-59.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_14_eczema-leg-6.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_679_eczema-leg-6.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_155_bb7d0704b3afa18fd5a8db14f9018036.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_bb7d0704b3afa18fd5a8db14f9018036.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_171_acne-205-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_312_acne-205-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_174_eczema-leg-1.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_634_eczema-subacute-58.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_174_eczema-leg-1.jpg,P:\SkinDiseaseDetection ML\Mild\tinea-body-86.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_17_aug_1102_eczema-nummular-174.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_eczema-nummular-174.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_183_pigmentation_0_5438.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_pigmentation_0_5438.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_188_IMG_5731.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_274_IMG_5731.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_191_acne-closed-comedo-15.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_247_acne-closed-comedo-15.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_195_pigmentation_0_1476.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_pigmentation_0_1476.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_197_How-I-Cleared-My-Acne.png,P:\SkinDiseaseDetection ML\Mild\mendeley_How-I-Cleared-My-Acne.png,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_19_aug_413_eczema-fingertips-9.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_413_eczema-fingertips-9.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_204_acne-open-comedo-4.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_252_acne-open-comedo-4.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_21_eczema-asteatotic-53.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_eczema-asteatotic-53.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_223_acne-scar-3.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_326_acne-scar-3.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_227_eczema-subacute-93.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_33_aug_227_eczema-subacute-93.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_227_eczema-subacute-93.jpg,P:\SkinDiseaseDetection ML\Mild\tinea-body-118.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_227_eczema-subacute-93.jpg,P:\SkinDiseaseDetection ML\Mild\tinea-body-119.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_227_eczema-subacute-93.jpg,P:\SkinDiseaseDetection ML\Mild\tinea-body-126.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_229_acne-face-43__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_334_acne-face-43__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_237_acne-infantile-1.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_277_acne-infantile-1.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_241_acne-open-comedo-71.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_285_acne-open-comedo-71.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_241_acne-open-comedo-71.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_96_acne-open-comedo-71.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_241_eczema-asteatotic-28.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_eczema-asteatotic-28.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_260_acne-face-50__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_26_acne-face-50__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_268_acne-open-comedo-70.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_355_acne-open-comedo-70.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_273_acne-closed-comedo-12.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_55_acne-closed-comedo-003.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_285_acne-open-comedo-71.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_96_acne-open-comedo-71.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_287_pigmentation_0_5203.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_pigmentation_0_5203.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_297_acne-cystic-13.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_4_acne-cystic-13.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_299_acne-Closed-Comedo.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_323_acne-Closed-Comedo.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_29_face with acne.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_face with acne.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_2_acne-pustular-29.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_339_aug_2_acne-pustular-29.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_318_acne-excoriated-5.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_352_acne-excoriated-5.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_318_eczema-subacute-43.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_758_eczema-trunk-generalized-22.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_31_acne-open-comedo-43.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_348_acne-open-comedo-43.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_324_pigmentation_0_1038.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_pigmentation_0_1038.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_328_pigmentation_0_24.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_pigmentation_0_24.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_329_acne-open-comedo-60.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_7_acne-open-comedo-60.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_33_aug_227_eczema-subacute-93.jpg,P:\SkinDiseaseDetection ML\Mild\tinea-body-118.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_33_aug_227_eczema-subacute-93.jpg,P:\SkinDiseaseDetection ML\Mild\tinea-body-119.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_33_aug_227_eczema-subacute-93.jpg,P:\SkinDiseaseDetection ML\Mild\tinea-body-126.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_342_gallery_205163_12842_79008.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_gallery_205163_12842_79008.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_347_pigmentation_0_2600.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_pigmentation_0_2600.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_34_R (40).jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_R (40).jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_358_female-face-acne-skin-problem-young-woman-showing-her-face-acne-moles-dry-lips-teen-girl-no-make-up-red-spots-147023688.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_female-face-acne-skin-problem-young-woman-showing-her-face-acne-moles-dry-lips-teen-girl-no-make-up-red-spots-147023688.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_44_Screenshot 2025-11-16 200643.png,P:\SkinDiseaseDetection ML\Mild\mendeley_Screenshot 2025-11-16 200643.png,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_48_aug_583_eczema-subacute-52.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_aug_583_eczema-subacute-52.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_56_Screenshot 2025-11-17 012540.png,P:\SkinDiseaseDetection ML\Mild\mendeley_Screenshot 2025-11-17 012540.png,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_634_eczema-subacute-58.jpg,P:\SkinDiseaseDetection ML\Mild\tinea-body-86.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_75_pigmentation_0_1724.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_pigmentation_0_1724.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_78_Screenshot 2025-11-17 011433.png,P:\SkinDiseaseDetection ML\Mild\mendeley_Screenshot 2025-11-17 011433.png,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_83_pigmentation_0_1906.jpeg,P:\SkinDiseaseDetection ML\Mild\mendeley_pigmentation_0_1906.jpeg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\mendeley_aug_91_IMG_3994.JPG.193268bd978993fbad84e920569ea5ed.jpg,P:\SkinDiseaseDetection ML\Mild\mendeley_IMG_3994.JPG.193268bd978993fbad84e920569ea5ed.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\tinea-body-118.jpg,P:\SkinDiseaseDetection ML\Mild\tinea-body-119.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\tinea-body-118.jpg,P:\SkinDiseaseDetection ML\Mild\tinea-body-126.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\tinea-body-119.jpg,P:\SkinDiseaseDetection ML\Mild\tinea-body-126.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\tinea-border-1.jpg,P:\SkinDiseaseDetection ML\Mild\tinea-primary-lesion-40.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\tinea-border-1.jpg,P:\SkinDiseaseDetection ML\Mild\tinea-primary-lesion-7.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\tinea-hand-dorsum-38.jpg,P:\SkinDiseaseDetection ML\Mild\tinea-hand-dorsum-59.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Mild\tinea-primary-lesion-40.jpg,P:\SkinDiseaseDetection ML\Mild\tinea-primary-lesion-7.jpg,Mild,Mild,0,False
P:\SkinDiseaseDetection ML\Moderate\03Desquamation12341.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_585_eczema-asteatotic-36.jpg,Moderate,Moderate,0,False
P:\SkinDiseaseDetection ML\Moderate\chapped-fissured-feet-1.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_3_chapped-fissured-feet-1.jpg,Moderate,Moderate,0,False
P:\SkinDiseaseDetection ML\Moderate\eczema-fingertips-31.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_179_eczema-fingertips-31.jpg,Moderate,Moderate,0,False
P:\SkinDiseaseDetection ML\Moderate\eczema-fingertips-31.jpg,P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_25_aug_179_eczema-fingertips-31.jpg,Moderate,Moderate,0,False
